date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:26:38	446/446	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/rtCPDMB7I9YDpZawsoJcqERKjeMY6wMggN8_Zi7tXcUC2-klJZdLajZinTx6l3kcW9wTd0BF4iM3BL-LbNkPlCW6SrMvFblL6dP836RkhFcJ0BZxhQE=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-155.png	(from https://www.youtube.com/howyoutubeworks/resources/brand-resources/)
21:26:43	11802/11802	---M--	200	added ('OK')	text/javascript	date:Wed,%2014%20Apr%202021%2019:28:00%20GMT	https://www.gstatic.com/external_hosted/clipboardjs/clipboard.min.js	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.gstatic.com/external_hosted/clipboardjs/clipboard.min.js	(from https://www.youtube.com/howyoutubeworks/resources/brand-resources/)
21:26:45	1504/1504	---M--	200	added ('OK')	image/svg+xml	etag:%22637c3f3808e4aba60ca99703de6209bf%22	https://kstatic.googleusercontent.com/files/cf334c2e1b3c0c2f7eb747c505b73cc4bd86d63779a5c47bb6c189acd55c1eabf804da82b5f16aa2b0b9a459cbf541efa7f2bf3a713e4b1afe890d7112f96aa1	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/the-eye-filled.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:46	1656/1656	---M--	200	added ('OK')	image/svg+xml	etag:%221f7d6113187347f5e7b13518351fd026%22	https://kstatic.googleusercontent.com/files/a896c8cb4f5f642e9786d446e6570efd7add263f9d60b5c7c86aeb56e4173ea9a2985d394a24382a2de3b1452550d6236f4f6e4b6dc952c5ade9aaf10d263d30	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/consideration.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:46	2088/2088	---M--	200	added ('OK')	image/svg+xml	etag:%229954d0f308a6890baac89e7283001858%22	https://kstatic.googleusercontent.com/files/481d166468e2c78e8470c02c1c54401b025e92b7b1b8b1ff8960678a630d16e4e46300970e99298622ebcc991d0c9a5f22f0e8b2ef0f068b5dfa0c39f48c1c62	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/finger-touch.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:46	2951/2951	---M--	200	added ('OK')	image/svg+xml	etag:%226633da6228c4a169199775fa2c49d899%22	https://kstatic.googleusercontent.com/files/e440e2f9650444ae0ed90e28b5dd15e5e21bd58bd570e0890c076863aa3c5d2725e6d8f02bdab71dc550506275dd7234e20e8ae97f9d6ad6d8766efe08d6af30	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/phone-frame.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:47	726/726	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/qy_Hwi7Q4mxhosb4bmIg7wvOEY4x9sJ1RFzqnj8AmOHUU1viRNukj0unjvGwA-H9oDbL1swrRojMWZrao_VZJgSeEfV1k78M_C3XXFI=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-156.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:48	704/704	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/9IotZGYQaGT_usVdYk8NmWAhPzSxnWIbk-RWLt0bU4CodnFmeCxErMdnboDH8rckJn10AHYMlskWIVFZs99H2lG0qcyIowghmo7V808=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-157.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:49	703/703	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/S1l4pBdCOgetdPtYbKpG8EsK4xYhMYl8rfoWR1d_6LLOdMVm75rSIiNA4MqfZX18G44x9A8Y1107dlfqiCQNJTHkYM1I4mZJW1BZYJg=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-158.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:49	702/702	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/rk6NQ0iGjT1mFzKKAg9Mbo3M8SAXrKyC8S-1BqcdjRXCVLIYpSix8S3MR_rEc02WXLQMYTAwqTCjcFXu9pdvESh4hNBZZ7Ve93ON-AM=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-159.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:50	1504/1504	---M--	200	added ('OK')	image/svg+xml	etag:%22637c3f3808e4aba60ca99703de6209bf%22	https://kstatic.googleusercontent.com/files/226e3b0e870480ffef9933afadbd92781a0b52140c54c5c5b017244e8d5bd0b11d061d4e26937ab4a7f0b48bed4826088847e69ca23a2d70f900380b60946ee6	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/the-eye-filled-2.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:52	757/757	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2025%20Jun%202022%2015:56:50%20GMT	https://www.youtube.com/ads/static/images/chevron-down.svg?cache=4542665	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/images/chevron-down6cea.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:53	64388/64388	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/zivmpXQZmtxTcYybXeK2hZdOOFHk2nPRImYOE4jqnEZRA2jWe846W0i3sQCL1Lu32id6Z0MCB623sWUMl2FBiEn4Otk4ZQDraShRJvE=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-71.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:55	90898/90898	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/IDb4eh8Va5ioPFNOj2lVzWHJuZZ7eoXoSfqAvT9FM7gxifE51fqksnMV1PDE_FZYP3I3yR8QdL22SN_IKi-G-4Gwp7prwUUWcCwDYUE=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-72.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/)
21:26:55	1567/1567	---M--	200	added ('OK')	image/svg+xml	etag:%22b48f00912793e37680b8447e41a68f46%22	https://kstatic.googleusercontent.com/files/faf881aadcb67b336e3987f13c0dbbf4af8a82aca8f8275407299cfad746e0a6968db4b103fb57c5652617beb31f6dc593f2d8a7de8dd9bc8d757cfe03cca25f	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/the-eye.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:26:56	1659/1659	---M--	200	added ('OK')	image/svg+xml	etag:%2287841b1b3eb1566e5aacb4cd5536a3f5%22	https://kstatic.googleusercontent.com/files/46a1d075afb2c74ed4a86cc7be36a18297ad439b8f4e13f00086f6539d45f702dc74c1f5bded5bc82115b97863c56049d69c411041eead10d76778da97a74370	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/consideration-filled.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:26:56	2951/2951	---M--	200	added ('OK')	image/svg+xml	etag:%226633da6228c4a169199775fa2c49d899%22	https://kstatic.googleusercontent.com/files/2c0695573bd2c0b328ed6ad6ae20f897be0d022b84871b293c995886dc041bf927a1f3d30c0a1344ea6c3199e776c7fe1062911c3975d554077d5f11e2ce9379	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/phone-frame-2.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:26:58	722/722	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/F0w5mxMKAbEYYAiYM2ZepI-piZ2WP6s7lKFSC2Zww63vPM8RInfU0A1NxJubTKyhXKOgy-D0eFrXg4IPD-qc4OaZa9v-Xl14UF96uVrWF_IMHE2IQ7E=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-160.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:26:59	1659/1659	---M--	200	added ('OK')	image/svg+xml	etag:%2287841b1b3eb1566e5aacb4cd5536a3f5%22	https://kstatic.googleusercontent.com/files/acf6d27d402f62b9e36fc88c5aeb78b30ca2f7faf2e51d67453dfcce0791b9df0e1c7f3445559c328d5d7f37cbcc6360f334c8b894aa2f992a0a5839abe7b0f8	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/consideration-filled-2.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:27:00	726/726	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/27zLROVrmxu5dWQmSw6TU9dHHL0DI8cBM8asuOhWvc3dlgpw8Z7tSMRiJFNqikvMMv917gw7NUmhAx64wdeFOTzXIQ9P_olaxlDizg=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-161.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:27:01	65018/65018	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/aiv_k78TYQuJWuyMNjYwFGTuSVrV7IrVoXqBL-tAmafnobiRuVLJE7MVOjz7VKF89seXGKvbqVniMG30UVAFgd-7dS77JoiikP8j5g=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-73.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/)
21:27:01	1617/1617	---M--	200	added ('OK')	image/svg+xml	etag:%221df53bf697391363470af516f03fe8ad%22	https://kstatic.googleusercontent.com/files/637504a57f3d5ade41d1e8c7fcddbcb384fa32d066b8319e829f275b791834dbf2c635ed9cbadbb2b776099559d8e38474d61011ecd5e47198c8e8e8debd3d44	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/finger-touch-filled.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:02	2951/2951	---M--	200	added ('OK')	image/svg+xml	etag:%226633da6228c4a169199775fa2c49d899%22	https://kstatic.googleusercontent.com/files/6e9e5bcf645648e097248dd8674b1689250adf499937131f42c198addf66a95f87d5db59e431b275962100c01f7183928d9a7601a93abc2c2fc7d0f7d688a0db	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/phone-frame-3.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:02	723/723	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/Uf5PwiI861PqqJAbEvCIagq1hCasQmYBqvy1XVNe7ggRe5oiNdzpo5kPpx3yflRhwFW-jy7_WqANU4-8yoawvhCgLR8WQng52WXXNg=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-162.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:04	629/629	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/7dUdyO3Lkci9WbT83EDJqq76mXMU2s9zggDnDppfC8GNoUe46Ystq1VDkNs5gNu6VoJMZcCswI8nuxubqnvMuN3c3dXDupfsa-E7ZnZflc-jZhT7y1g=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-163.png	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:04	1617/1617	---M--	200	added ('OK')	image/svg+xml	etag:%221df53bf697391363470af516f03fe8ad%22	https://kstatic.googleusercontent.com/files/36349674ed129c3434719a8e15f9030b3fa0d84b5888c3937e0dcd6a65e65ba7801d2bab26974fea23b84cf6f7208d6f713f9da6960fe38950bb2db4c8f01b17	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/finger-touch-filled-2.svg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:06	65172/65172	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/OVnVvuJt36WYkQyaanJ9YU8VrDhkBU2YGFIwSwWNB-j_YH9oWHlzVnpJ2M5ZM-kDsF5y7kdDBPaye0-RgYdudAQlbSC6DiAQgl6_TA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-74.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/)
21:27:07	49165/49165	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/O9PhGjJqGUz3l7BRRmRaDywnKj_sF-gGUqNlqXrLiUK5YxOOLzKbR9MXradv2zErIhY8SsNXz44K5b0bCM-NbvT6gC3FTnjvuQnviJO5Zj63jlt17eY=w1100	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-164.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:07	78238/78238	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:06%20GMT	https://www.youtube.com/intl/ALL_in/ads/youtube-works/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/youtube-works/index.html	(from https://www.youtube.com/ads/youtube-works/)
21:27:07	710154/710154	---M--	200	added ('OK')	text/css	date:Sat,%2025%20Jun%202022%2015:57:06%20GMT	https://www.youtube.com/ads/static/compiled/index.min.css?cache=a064f0f	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/compiled/index.min2f35.css	(from https://www.youtube.com/ads/youtube-works/)
21:27:08	323388/323388	---M--	200	added ('OK')	image/png	etag:%22b691c13bf6d87e0a61a55356b1868363%22	https://kstatic.googleusercontent.com/files/2224b22b7d0e5b2592242dc819e0ec710c81fdaaee30a09c2943330306f1c64a310992710ca716751e9d526730ee8bb88ab20ac36f67de992c94649b91e5288b	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/YT_Award.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:08	2431/2431	---M--	200	added ('OK')	image/svg+xml	etag:%2200fa47e6244d1cd3cee74b6633a3ae85%22	https://kstatic.googleusercontent.com/files/2c6b505f29ccc8d46702124c7e43e7aea6452850d953730ca38b82f376b8dc63eb18702b7a0fad97ff49fa3012a51d59f80b8212385db32f9f5c5f6b2fd19609	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/How_it_Works_100dp-01.svg	(from https://www.youtube.com/ads/youtube-works/)
21:27:09	36093/36093	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/YwFCRYNbAY-sBQcKZukfpEsvAAJMQtwapd6kbnxLUE81q22wLTOXxlXOqGVFUZfD70UVigJE4lkV-0j119vjdoCZo23_Wky_BfXkiHXJX3dIuwbB7jLS=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-165.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:10	46865/46865	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/iHrDaos3Mmj8o3-5yf7B2goDCuYFo9MddY3BSSebPmaNE3Hc7R-Ttkzcc9UDwvA14nS-mschAA7CCV_h-gMBi7Z75-cs8Xac5lqw8St_cqELTs86hA=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-166.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:10	37107/37107	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/S_8OZp_To3G0tJ5E9jocRSlOsiLRcN9adNe-60alYkWNPZBrhpbLsBSVyO4F6DRXL9Om1JUHPLMw9EZhMC8B7HSQHkLVTH-97UNCVZvK1eAQnEhyq8BC=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-167.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:10	24939/24939	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/BH3aQDhe9X0VoZc1rXwxuvka_QssMQr4QByKYW-XTxQWinlWEzWQPrij0bje6GnK8LgBO9uKxpN3fQpsEbPRdgTuvVvLiJUo5GMZiEWQx3lblYnHZFkZ=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-168.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:11	49371/49371	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/SryNlkQLT6JJyz7W0hroqyBdsPXjfNPDS8hHOefjANDevNi3PnSZXfjqH803T1vjwIPbkt2oR-iwPAyU4NVGhScN_pZDn22Kj9VsqcY2qmMAKWxrN4Y=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-169.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:12	36939/36939	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/MMAxX2bbNsW2s7bpg_BI8Y-amAKCtZvHfqTNGGvJcwzxXDUyX-ynNoR6J-tGCZjv3NYeEuFRDjNQCXGtiN4RfhcK23MAxWXKXWk91CFZiAKZZn8dPUg=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-170.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:12	31291/31291	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/fuzwMP13K7WvUNM9LhzYYhoVtRdz_I7r2RO5SUXWvq4cxKtt6T-zkj57w5UuTRgWC4-RMyxTiLuWhs3WLmD5xceWLe661HOJIgNDc9tks2-Alcyoqkw=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-171.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:13	39982/39982	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/bVzH08yAYy3dAYaRRf8BpzalqQFUSolQlRwBAl-NwMAGKg7IU-NYX_PvDONHNYw-OIWsvao2wAHwDOWuW6FNfRpbdk_u708-3mBOQn7M8mFs6T73-Q=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-172.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:13	62932/62932	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/GLkAhOoMy2wHOcjQ-prNwtCkJVzBDn1kT0EGXm6CqoGIl2OEOmQ-MLQF_Ay1HgMpdlLrKEKz_aoPtCF8mdmWDDj7remB503eSIanq5F_IuQ_7rJ5T8E=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-173.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:14	45569/45569	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/qSQ6WIACVjq4smfFaS3Dd3fRWFOoLYjPiXMW4Y9JDEBpNRxNQWsTtqv95Cr3W8rhbpefHDzzX9IfPY68a_XiJhUuowsk1N5wjcZj9e6Le8UtCxX4n20=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-174.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:15	42916/42916	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/_LfnWNTfSCAqmizdXCgMHZdo-b7pKsrYkA25lKCxvLFMTgxLtQ_4d1r_koNN3aWw32501D7QdW6QtdwVibl0I0EabPIPOvD2ugTFpE3sGuH9D9RrjQ=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-175.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:15	29943/29943	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/rnNtIVoqdfUIkB-mcBp10FsNTI5A6Jgx8PY_Kxl_nQrNwX-0yWESh7C8Qp_Srg-osTmmAo9XFj7A5J1Wik5DqiT3ed7nIkIjcefDOM_MNINyAMvh_g=w220	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-176.png	(from https://www.youtube.com/ads/youtube-works/)
21:27:16	2179/2179	---M--	200	added ('OK')	image/svg+xml	etag:%22d9d944a2d193e5f36fd4bd64d31f9e16%22	https://kstatic.googleusercontent.com/files/ad29e5db40eee84084bea7cac3d8a70bf6a8665583699395e7fc9b3a00d947df52347c85b974f2527068507a251de3b7962bd5565df10728ac6db730a3dea7ee	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/Best_practices_100dp-01.svg	(from https://www.youtube.com/ads/youtube-works/)
21:27:18	65960/65960	---M--	200	added ('OK')	application/pdf	date:Sat,%2025%20Jun%202022%2015:57:17%20GMT	https://services.google.com/fh/files/misc/youtube_works_awards_india_2022_tandcv2.pdf	C:/Users/Lenovo/Desktop/project/new%20project/childit/services.google.com/fh/files/misc/youtube_works_awards_india_2022_tandcv2.pdf	(from https://www.youtube.com/ads/youtube-works/)
21:27:19	208108/208108	---M--	200	added ('OK')	application/pdf	date:Sat,%2025%20Jun%202022%2015:57:18%20GMT	https://services.google.com/fh/files/misc/ytsubmissionguide.pdf	C:/Users/Lenovo/Desktop/project/new%20project/childit/services.google.com/fh/files/misc/ytsubmissionguide.pdf	(from https://www.youtube.com/ads/youtube-works/)
21:27:20	1743/1743	---M--	200	added ('OK')	image/svg+xml	etag:%224c89885608f84982a1ef0277c26147b2%22	https://kstatic.googleusercontent.com/files/4bc15bf2803e99ea6383f1143b7f193d21025bc5aa3d49668e9c95bee68fe21418c38197bf1fb8a81a9b1b1b34757ddaf3e189a6ddd6528ebef304842c84735f	C:/Users/Lenovo/Desktop/project/new%20project/childit/kstatic.googleusercontent.com/files/Email_100dp-01.svg	(from https://www.youtube.com/ads/youtube-works/)
21:27:28	105920/105920	---M--	200	added ('OK')	text/javascript	date:Sat,%2025%20Jun%202022%2015:57:21%20GMT	https://www.youtube.com/ads/static/compiled/globals.min.js?cache=66e7a59	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/compiled/globals.min5032.js	(from https://www.youtube.com/ads/youtube-works/)
21:27:41	717312/717312	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:20%20GMT	https://www.youtube.com/user/beyounick	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/beyounick.html	(from https://www.youtube.com/ads/youtube-works/)
21:27:45	89570/89570	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:32%20GMT	https://www.youtube.com/ads/how-it-works/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:45	73774/73774	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:42%20GMT	https://www.youtube.com/ads/youtube-for-small-business/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:46	272295/272295	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:32%20GMT	https://www.youtube.com/ads/resources/creative-directory/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/creative-directory/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:46	77826/77826	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:45%20GMT	https://www.youtube.com/ads/how-it-works/create-a-video-ad/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:56	59989/59989	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:48%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:56	58009/58009	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:47%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:27:57	369546/369546	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/ETWmjtACWW5eAvv74lgb-uyf7-DHDeHGRIoB6tNbayy7Uy3f0JnF2IJL2wOmDzsdxsCNI2iuF1_cHSUPBQGBWpbGFabrSB7vOMrO6A=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-177.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:00	55216/55216	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:57%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:01	310377/310377	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/5WOdTHlOBTuqcDc1wfa4qlMfyKs4QZpcmNtaIjtEmdlQk4WBVFX6uyPlzlJoOxGp2oHXUDSUaSl25m_3JbaKgUHryTr_kvtnwhRvOw=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-178.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:01	73358/73358	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:57:57%20GMT	https://www.youtube.com/ads/how-it-works/measure-your-results/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
